,id,text,labels,predictions,p_neg,p_pos
19,15938,Always smack URL,0,0,0.22141500340019382,0.16140562100517472
20,45712,"#BREAKING: After a week-long trial, a Linn County jury convicted Gregory Davis of First-Degree Murder in connection with the Carrie Davis homicide that took place almost a year ago. URL URL",0,0,0.5917461908023006,0.2856493644875007
21,70840,#Kavanaugh so a wild claim from 36 years ago of groping has evolved into A Rape A Violent Sexual Event by Move URL a Soros based Org. that supports BLM Antifa etc. Unbeievable!,0,0,0.09977475498726021,-0.1576195599669769
22,53563,"#kznlt Enjouji really is the prototype of my character brand, he is nothing but things that I love all rolled into one horrible package and fed directly into baby me's subconscious.",0,0,-0.07227771213904315,-0.24170416573563244
23,59432,#SilsilaBadallteRishtonKa tag is filled with appreciation of @USER only....   Never watched this serial but I always wanted appreciation for Aditi... She is underrated since starting of the show... She is worth of all this appreciation.. 👏👏👏,0,0,-0.3150532144185264,-1.1370393493788586
24,21454,#Beto #BetoForSenate #BetoORourke #BetoforTX  Willie Nelson laughs at conservatives who are upset with him. URL,0,0,0.013109914665804329,-0.08636175935045304
25,83155,#HIAC  Damn Matt Hardy and Randy Orton put on one hell in a cell match!! Woooo!!! I hope he is okay!!,0,1,-0.062161170391071156,0.10761823684821173
26,69576,@USER School shootings aren't controversial. Wanting gun control is.,0,0,0.299707370535911,-0.3751496923241739
27,49139,"@USER @USER Put DeLauro in a police lineup identifying the bag lady"" - she would be picked everytime! She has to be proof either Conn voters are incompetent to vote or she is part of a vast voter fraud conspiracy! No one votes for a woman that gross!""",1,1,0.04806524934154796,0.3783107883451906
28,76669,@USER *coffee spit* Spartacus moment?  He never saw the film...,0,0,-0.28363076250123737,-0.316470724412532
29,58995,"@ ALL FAMILY/FRIENDS , do not tell me  bad shit that your bf/gf did to you just to go right back to them!!!",1,1,0.0007616659095383025,0.039124952041466037
30,88490,#ChristineBlaseyFord is your #Kavanaugh accuser... #Liberals try this EVERY time... #ConfirmJudgeKavanaugh URL,1,0,0.047112018123522906,-0.0037487185208017627
31,77101,"@USER 'Fellow Democrats don't want @USER 🦅🇺🇸 @USER to do well.. it's not about what's best for America. It's purely politics' - Dov Hikind, Democratic NY Assemblyman URL",0,0,1.0150151994564993,0.4178686043104636
32,86917,"#osho #quotes via @USER Listen to your being. It is continuously giving you hints. It is a still, small voice. It does not shout at you, that is true. And if you are a little silent you will start feeling your way. Be the person you are. Never try… URL URL",0,1,-0.4522818199552185,-0.3921507204562096
33,78472,"#YYC @USER  looking hockey players of all ages/abilities for our Humboldt Tribute game Sunday 9/16. Arrive 2pm, dress, participate in our opening ceremony. Contact lindsay.clothier@USER if you are interested! #WePlayForThem #HumboldtStrong #HockeyIsFamily #GoNucks",0,0,-0.4685756015766398,-0.5150135709681275
34,17798,#Conservatives #Brexit putting #Britain last.  Sending a chill down the spine of the #UK.,0,0,0.7637542935856265,-0.36436486700104137
35,71873,#Gamers go follow @USER on #Twitter and #twitch He is playing with @USER on #BlackOps4 #Blackout Please help and support them both on Twitter and twitch. Remember all #SupportForSupport and #SupportAllStreamers URL,0,0,0.48325908866628486,-0.16481103182705809
36,30247,"#QuickTip: Find people already working in a company, or within the industry that you are interested in.  We know a lot of people! Send us your resume to info@USER or message us RIGHT NOW URL URL",0,0,0.6021065211339998,-0.09652902591900822
37,81150,#LiberalLogic If #Liberals get their way..... URL,0,0,0.10004032944827868,0.018579275696359917
38,46444,"#ArianaAsesina? Is that serious?! Holy shit, please your fucking assholes, don't blame someone for the death of other one. She is sad enough for today, don't you see? It isn't fault of none, he had an overdose and died. End. Stop wanting someone to blame, fuckers.",1,1,-0.49031793585821526,-0.022988303899646928
39,60587,@USER How is she hiding her ugly personality. She is the worst.,1,1,0.025266354175634304,0.07623939706210874
40,70569,......bitch what URL,1,1,0.061521610100907176,0.3647145370589726
41,59200,"#Georgetown Classmate Says #Left Accuser is Absolutely NUTS""  URL ""Judge Kavanaugh""@USER @USER @USER #ABC #CBS #Democrats #Liberals #women #MondayMotivation #MondayMorning #veterans #law #MAGA #GOP #CNN #MSNBC #NBC #Moms #BlackWomen #BET""",0,0,-0.009673829511104457,-0.2727560803045778
42,30900,@USER @USER @USER Are you referring to how they lollygag with gun control as their kids get slaughtered in schools?,0,0,0.09595306543776262,-0.11204643914146076
43,44546,@USER @USER @USER @USER @USER @USER @USER @USER @USER I’m shocked to learn human traffickers had guns.  Some probably illegal too.  CA needs more gun control.  But don’t worry about the actual crime.  The pic of black guns is worse.,1,0,0.5079059284491336,0.03626354215242725
44,53982,#WELOVESEUNGCHEOL @USER   I am happy and proud of the work you have done to train seventeen along with the other members. I see you and you are wonderful and incredible. I really love u ㅠㅠ 💕. URL,0,0,-0.33549603582536125,-1.2596229196684
45,37884,#Chequers is a violation of democracy !!  #StandUp4Brexit  @USER @USER @USER  The will of the people must be respected URL,0,0,0.14119807550415686,-0.563881498608112
46,15079,"#Sessions Tells #Chicago: “If You Want More #Shootings, More #Death, Listen To #ACLU, #Antifa, #BlackLivesMatter” URL",0,0,0.0344074666207395,-0.09607579018115825
47,51628,#Conservatives @USER - You're  a clown!  URL,1,1,-0.4680819554000213,0.26518912938112027
48,30899,*voice in my head while I transfer money to my credit card* “bullshit that I bought and have to pay for”,1,0,-0.02308375781220836,-0.7505787314190236
49,99680,Levi Strauss has “never been afraid to take an unpopular stand to support a greater good.” '  What about when they shut down all manufacturing in America?  That wasn't even a news story when it happened. Maybe they're right; it wasn't unpopular.  URL,0,0,-0.26524801780757107,-0.7239920416215968
50,38628,"@USER $500,000 for her wedding. Clinton's always know what's best.",0,0,0.4177626581324556,-0.12583834566313645
51,40110,#Kids Beating #Paraplegic #Trump #Boy!  #Left Teach Their #Children Hate Violence!  #schools #teachers #Democrats #Liberals #WalkAway #Moms #Mother #NEA #teachthemyoung #Christian #Catholic #Jews #Evangelicals #family #BlackWomen #BlackTwitter #Blacks #News #Media #Disabled #MAGA URL,1,0,0.14933140922859742,-0.26768160139927055
52,50310,"0-9 : B-1, J-1, R-1, B-2, Q-2, B-3, BX-3, B-4, RB-4, Z-4, B-5, Q-5, B-6, H-6, B-7, H-7, UT-7, B-8 (20:59:36)",0,0,0.1859645545283416,-0.00917603372679954
53,84101,"#AskAlly I only say that I adore you and you are a great person, please take care of yourself always❤️",0,0,0.634536292039575,0.12152250495165272
54,84876,"#DOJ employee resisters"" r looking up conservatives’ license plates, home addresses, legal details in LexisNexis 2give to Dem Socialists/Antifa-project Veritas.But don't worry, no govt in history has ever made political opponent lists and oppressed them🙄 URL",0,0,0.33288283365805954,-0.5551109691165926
55,57425,#Kelly McParland: Latest floor-crosser is telling truths the Liberals don’t like hearing - URL URL,0,0,0.3278947037087625,-0.3710911256906017
56,83262,#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL,0,0,-0.5426103389957823,-0.632115674234426
57,46777,"#BoycottLevis Since the late 1990s, Levi’s has used its name and resources to attack gun rights. In 1999, the company gave $100,000 to gun control group PAX, followed by a $250,000 donation in 2000 and another $100,000 in 2001. URL",0,0,0.25449376142238406,0.21024134428704364
58,54053,Are you fucking serious?   URL,0,1,-0.4002740337979628,0.01403683687951412
59,15998,*gets all the bitches*,1,0,0.43970530773945415,0.35152938132802425
60,62945,@USER @USER @USER I got in a pretty deep debate with my friend and she told me that latinos for Trump and blacks for Trump were paid supporters 😂 then I said you mean antifa are paid domestic terrorist and she said No they are  anti-fascist then I said they are the fascist are you kidding me?!,0,1,-0.5233528308798056,-0.3371145891570952
61,96457,#Antifa: Take note of how to protest with civility.   This is why socialism (aka communism) will never win. It is inherently evil and unsustainable. URL,1,0,0.3062514242201517,-0.05053778950014042
62,85977,#gmm #roastmycat hi @USER  this is Fiona. She is about 10 weeks old. She falls asleep in weird places URL,0,0,0.18732734656086258,-0.3735566710389435
63,70841,@USER omg is he for real ?!?!!??????) this happened in peru like 40 years ago and the Inti devaluated so fucking much that they had to comoletely change the coin system because our money was worthless i-,1,0,0.13220743733477297,-0.13657721034396333
64,46139,"#Conservatism101   It's not about our disagreements with #Conservatives. Its that Conservatives can't debate honestly, and they have no integrity. Whatever gets them thru today, is all that matters to them. They're fundamentally dishonest people. URL",1,0,0.002574634848791488,-0.1788235182898094
65,99009,#Halloween Sign If You Are Reading This #CreepingUp Behind You Wood Wall Decoration #tmtinsta #cwsigns  URL via @USER,0,0,0.13255593669618998,0.0968375559600542
66,66388,"#huniachiweek No matter what you are going through today or in the past few days, your situation is never permanent. God is going to change your life for good. Trust and Believe that He is able to. Please, Read... URL",0,1,-0.20346046692824069,0.11672214815841533
67,91217,@USER My only point of contention is this.  He decided to keep this group which has top end talent and also decided to hire hot trash Mike McCoy. Wilks hasn't even been able to get his defense to line up correctly. He is in over his head.,0,1,-0.14233038107923532,0.30338262803066796
68,91994,And yet everyone seems to lack it URL,0,0,0.28286515700135073,0.13884540934416043
69,58751,#MAGA   Expect more censorship URL,0,0,0.7924177281130765,0.004016814786787915
70,80947,And apparently I'm committed to going to a new level since I used the key.  Well FUCK.  Curiosity killed the Cat(hy),1,1,-0.0387360642504951,0.1654702191781569
71,99253,#NE need to check out a dentist and find out if she is has a perfect work record? What about a child care facility? Now you can check online for all kinds of licensed professionals and it's free @ URL,0,0,0.9034073429093601,0.32504571236745955
72,40386,@USER @USER @USER @USER Then why aren’t there so many shootings in Virginia?  Jacksonville shooter got his guns IN MARYLAND!! Among the poster children for gun control!  What good did that do?!  You’re full of crap.,1,0,-0.10142224999129637,-0.38785959118619767
73,58742,#Amnesty_International: US is in violation of international human rights law by not passing stronger #gun_control URL via @USER URL,0,0,0.6326650514225778,0.4652523725288089
74,39752,@USER Well she is Chuck Schumer's cousin or niece or something so she is obviously part of the DNC conspiracy against Nixon. Or part of the Deep State. Or a Zionist plot. Or 'Big comedy'. Or whatever the hell today's conspiracy theory is.,0,1,-0.675589678810148,-0.38292965672503265
75,25262,#GodsPraiseroom God keeps you even in the storms that may rock your boat - Let's all submit to His will after all he is the only one who really knows the end from the beginning URL,0,0,0.5945719301474032,0.4880354928626936
76,17703,#Spaldo is my guy.  He is my godson,0,1,0.4162944810521612,0.5978486126286897
77,98916,"#ANTIFA are bedfellows with The Democratic Socialists of America (DSA) who #JamesOKeefe has exposed as being inserted throughout government, attempting to bring down #America  #Trump #MAGA🇺🇸 #DeepState  URL",1,1,-0.6693443122104139,0.4479934491727539
78,18709,#CNN ruthlessly continues #Fakenews onslot. Where's the honest analysis? Right here!  URL #tcot #CNN #NRA #massshooting #CNNISFAKENEWS #Conservatives #FakeNewsMedia #FakeNews #PBA #FakeNewsCNN,0,0,0.3677158966228775,-0.5703635294043735
79,26026,#Brexit Barometer: Labour fails to capitalise as Conservatives fail to please; Kantar: nearly two thirds of the UK believe the government is handling Brexit negotations poorly.  URL,0,0,0.2647562440491361,0.07455929251828372
80,32190,@USER Antifa has TS level influence. It's scary.,1,0,-0.2709237065817645,-0.5393483021334883
81,27550,"@USER I have three accounts. Two quasi-anonymous, and one completely anon. And if twitter ever bans one of the quasi-anon, I'll make two anon accounts and tweet the most insane shit. I will drown twitter in bullshit. If one of those is banned, I'll make even more.",1,1,-0.24437489466858883,0.08109630841327758
82,68539,#MAGA Alert : Joe Biden on #Trump Supporters: 'The Dregs Of Society' (VIDEO) URL via @USER,0,0,0.39369092666979844,-0.299653931217345
83,93643,$CERC is now Boyd's #1 stock. And he is the sole holder of the stock among hedge funds we track. URL,0,0,0.06692164067671158,-0.24040325592207534
84,99120,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER City of Chicago, Democrat run with some of the strictest gun control in the nation.""  😂 What's your point, #NotThatBright? URL",0,0,0.1902992062150737,-0.5323425607430365
85,24040,#Liberals are so pathetic!  INNOCENT UNTIL PROVEN GUILTY mean much?  #Democrats should look at their own party if they need a rapist to hang!  #KavanaughIsInnocent #WalkAwayFromDemocrats. #LiberalLies are straight from the Pitts of HELL 🔥 URL,1,0,0.4189285710048779,-0.2221552765659842
86,85436,"#Trump may be many things, but he is entertaining!!!! Thanks #twitter URL",0,0,0.8354086792352154,0.3738419607010437
87,73516,"$10 Million reallocated from FEMA to ICE. This guy gives zero shits about anyone not named Trump. If you’re in the mid Atlantic, get out. Now. URL",1,0,0.351934903252094,-0.157142996020339
88,88905,#FortniteBattleRoyale #XboxShare @USER   Please ban this cheating scum.  he is literally invisible URL,1,0,0.42877877603128783,-0.5916419418684247
89,52955,"#I once read about the man who invented bulbs, he saw failure differently, it was 5000 new wayz of doing it differently..Now he is a genius#",0,0,0.10277390796406352,-0.4752086356345201
90,33452,#2AUnfettered Repeal all gun control laws. If the government can use it then the people should be able to as well. URL,0,1,-0.567391964454759,-0.5311053857836465
91,13276,.. Good thing it was responsible US Marines..  I’m pretty sure a group of Antifa members wouldn’t be running that fast in that direction to help anyone let alone elder seniors..  Thank you @USER ..  We salute You❗️  @USER @USER  @USER URL,0,0,0.3081949222569067,-0.10212373136097407
92,26462,"#FordTheatre  Right on Cue, a GoFundMe acct has been set up for this person, the new #Liberals  mode of bribery and payoffs! @USER  Really should  investigate these GoFundMe as a  New outlet for  slush funds! #Comey, #McCabe, #Strzok",0,0,0.5360339128559578,-0.29170552566046487
93,94339,"#Christian If Twitter and Facebook can silence conservatives, Christians we are next. Once censored, the darkness takes over. Help us grow in by living your faith aloud. Where we go one we go all. Prayer warriors, please help us grow this movement. URL",0,0,0.18966826587282315,-0.22530695675504897
94,23786,"6ix9ine aus den speakern, fick deine political correctness",0,0,0.533754782576056,0.33431774156818445
95,27371,#fall #fashion #trending #coats #colors URL We have What You are looking for! #airdrie #calgary #lethbridge #toronto #vancouver #princegeorge URL,0,0,0.023926266912623853,-0.41223220127112603
96,88670,"#republicans put WALLin budget..you are going to loose Pres.Trump followers. He is why U R there, so support him URL",0,0,0.4841510015434038,-0.4277825764927878
97,54391,#gmm #roastmycat hi @USER  this is Fiona. She is about 10 weeks old. She falls asleep in weird places URL,0,0,-0.0669425158954577,-0.12628750610848877
98,42112,#SesameStreet #BertandErnie the conversation about this is so unattractive. The creator says he didn't create a character gay and he is being attacked.,1,0,0.3110366766627495,-0.006990670616833808
99,37740,#SerenaWilliams is so full of herself...she is just as painful to watch as to listen to...,1,1,-0.6413882274360395,-0.3152479371098106
100,72405,"#ColinKapernaeck has done nothing but sit on his ass and complain. It’s time black people and die hard white liberals, who think they are down with the cause aka @USER to wake the heck up or STFU! Colin is not a Civil Rights hero or martyr. No where near it.",1,1,-0.3253626275882131,0.1741149067679158
101,20780,"#DanganronpaV3 ... here he is, claiming to be the mastermind, yet I still don’t believe him. I don’t think he’s the mastermind. There is evidence that suggests he is, but then there’s evidence that suggests he’s not...",0,0,0.17874924213716037,-0.19458589201205737
102,38820,#MonbebeSelcaDay she is beautiful URL,0,1,0.016865284208002686,0.43603938345275745
103,82913,#LockHimUpNow #MAGA #QAnon @USER best President ever URL,0,1,-0.35379277929119524,0.4323849920710955
104,97383,@USER #GoodbyeNFL 👋 It was great before your players became Marxists! I’ll keep nixing any sports league that displays such support of the BS ‘oppression’ narrative. #GoodbyeNIKE,0,0,0.12842071993885842,-0.5701042822615225
105,21397,#Liberals #Left #Democrats #Resist #Resistance #Antifa #BlueWave #BlueWave2018 It's 👌 to #WalkAway 👍😆 🇺🇸 🇺🇸 🇺🇸 #MAGA 🇺🇸 🇺🇸 🇺🇸   URL,0,0,-0.09441599389264999,-0.7686165606548657
106,51738,"#EmailMarketing #sales I will teach you how to create your own exclusive, online 'traffic economy' so you are never short of leads and sales again URL URL",0,0,0.3010581522284056,-0.2769971823553419
107,47445,". JEFF SESSIONS: ‘LISTEN TO THE ACLU, ANTIFA, BLACK LIVES MATTER’ IF YOU WANT MORE CHICAGO SHOOTINGS  . URL",1,0,-0.34578372605945706,-0.42224850923751456
108,27158,Amazon will ship live Christmas trees to your door — but will they stay and put on the damn lights? URL,1,0,0.2297883871155556,-0.09131886003260312
109,26382,@USER How sweet! Congratulations. Once he is house broken it will get better,0,0,0.1250915779381915,0.028962684708219378
110,17183,@USER I BET she is a lot safer when she has sex now tho ? Or she wouldn’t have just one but a few kids . Why cant moms get dicked down too ?,1,1,-0.1244258797284084,0.017353947616364006
111,10595,#i2 This speaks for itself (NSFW) URL,0,0,0.5607643379428272,-0.6055956394714933
112,49481,"#JameyComey has been so silent these last few weeks, because he knows he's going to be indicted. 13:35  #FBI #DOJ  #Strzok #Page #TextMessages  #QAnon  #PatriotsFight  ty .@USER  #MAGA  URL",0,0,0.7279125860602115,-0.5511188743606864
113,37949,#SupernaturalTNT #TheManWhoWouldBeKing OMG!  @USER You are amazing! @USER Crowley and Cas are always great together and I miss it!,0,0,0.39905166096617245,-0.09733444785612173
114,96729,"*Available for Adoption* Lincoln County, NC Roger #A001257 SEX: MALE/NEUTERED  AGE: 13 weeks old INTAKE: 08/28/18 URL",0,0,0.8731021038475314,0.4055103716900189
115,42325,#Conservatives Govt ' @USER made my life hell': whistleblowers say they were threatened by regulator; I thought this Govt promised to protect whistleblowers?  URL,1,0,0.43036648286705576,0.08702897650298669
116,21748,Apple live keynote #AppleEvents   URL,0,0,0.009526144620163516,-0.455352014156057
117,24316,@USER #Zuckerberg lies.,0,0,-0.025350017987405205,-0.458617400478854
118,19516,#lilduval “When you know u ain’t going to work tomorrow” #HappyFriday #SmileBitch #LivingMyBestLife❤ #HittemWithDaShoulders URL,0,0,0.13343972937976895,-0.1480062772152754
119,79383,#AntifaHorst - whuuuuut?! 😂  #antifa #maassen #seehofer URL,0,0,0.5163202524039611,0.2504673869589502
120,64857,"#NoteToMyStalker n his empire: Trust me, if my penance of a life n career are true, Nature will leave no stone unturned in getting you.  You will be left with nothing.  Every one of you.  No matter how powerful you are.",0,1,-0.28592324215944054,0.6184326918096702
121,89936,#FreeLeahShaibu  Negotiate her release! She is someone's daughter! ! @USER @USER,0,0,0.12363435341325785,-0.1604426704193575
122,90362,#SerenaWilliams Serena was caught cheating with her coach but because it's collaborative she thinks she is not a thief. In her mind the real thief is the umpire who spotted what was going on and called it out. It's like a couple of bank robbers blaming a guard for calling police,0,0,0.29568836908226365,-0.9747747907565141
123,75620,#Antifa ........  Retweet if you can’t stop watching this...   URL,0,0,0.48569729670535033,-0.14539227341341807
124,24907,#100NotOut Thank You for following!!  🔷 #Leicester 🔹@USER #VoteForChange #LocalElections2019 🔹 #VoteTory #VoteConservative 🔷 #CutCrime #CutRedTape #CutTaxes #CutGrass 🇬🇧#BetterServicesLowerTaxes 🇬🇧🔵,0,0,-0.27070648429029587,-0.7952768350796241
125,26259,"#ThingsYouShouldNeverAssume when someone says she/he is okay or smile, maybe he/she doesn't wanna worry you.",0,1,-0.34897553397837494,0.44222450044064393
126,76095,"#Repost @USER with get_repost ・・・ Those who love you are not fooled by mistakes you have made, or by dark images you hold about yourself. They remember your beauty when you feel… URL",0,0,0.0513111367124141,-0.08226760484444676
127,11557,#1 Nick Gehlfuss stan just watched Friends! and she is not going to stop #tvtime URL,0,1,0.009477702434202907,0.31856044314991894
128,51963,"#SEO #Tips: You are the master of your own fate online, so be wise and don't expect pity. If you screw up, nobody else is to blame.",0,1,-0.4004850612419284,0.09585413186645855
129,15180,#FortniteBattleRoyale #XboxShare @USER   Please ban this cheating scum.  he is literally invisible URL,1,0,0.434879662496466,-0.13397063419781183
130,58026,#MAGA #Qanon #GreatAwakening #inners #WWG1WGA #NowComesThePain #WalkAway #GoodbyeDemocrats   Ellison Accuser Says She's Been Sidelined By Her Own Party URL,1,0,-0.04869442816326594,-0.42567458364613264
131,26432,"#Truth I will show you how to build your own personal, online 'traffic economy' so you are never in short supply of qualified prospects and sales again URL URL",0,1,0.352578527627601,0.6844659649225813
132,76565,@USER Gun control? I'm wondering who was in control of all those bodies that got suicided because of you. You need to be controlled.  24/7/365 #GITMO THE PAIN IS COMING. #MAGA #QAnon #Benghazi  Hope they televise your demise.,0,1,-0.2994669316921887,-0.05076136292490207
133,91588,#Antifa has a new cause URL,0,0,0.12059812763894878,0.07977293669446116
134,58033,#Balkan Conservatives Unite at #Family Congress in #Moldova URL,0,0,-0.11810097958741594,-0.29906245619089905
135,81352,#BoycottNFL .@USER You are dead to me. @USER @USER URL,1,0,-0.07871769839003204,-0.4902582992273381
136,33133,"@USER #WalkAwayFromAllDemocrats  Michelle was there 8 years and we sure don't need any more bad advice from her now. We have a new Sheriff in Town, who's  #MAGA.  Get out and VOTE - ALL COLORS, ALL GENDERS (AKA) ALL AMERICANS!!! URL",1,0,0.28945181145502813,-0.032982717601003075
137,96661,#ConstitutionDay Enforce U.S #Immigration laws Not One Set of laws for Illegal Aliens and one Set of laws for Citizens !  #Trump #MAGA #RedNationRising  #NoDACA URL,0,0,0.38897911826737686,-0.04380886263457129
138,91036,#BlaseyFord It’s so comical that liberals always want it both ways first women need to be treated as equals but when it comes to Ford testifying they say it’s unfair to have more men asking her questions. Which is it Dems are women equal or should we receive special treatment?,1,0,0.8264212671279128,0.2810072392046438
139,56581,"#2A GUN CONTROL KILLS PEOPLE, THIS IS WHY WE NEED CONCEALED CARRY URL",0,0,0.8743379256916399,-0.1863063852633033
140,22882,"#Ted always has a feel for the most appropriate public behavior. But, often, he is unable to control himself. #GOPDysfunction URL",1,0,0.0007752850708030654,-0.048272364696009304
141,66377,#FollowTheWhiteRabbit #QAnon #GreatAwakening #SpyGate #WalkAway QAnon #QArmy #MAGA #Google #MAGA Poland #FISADeclassification #DearProfessorFord URL  Dem US Senator Corey Booker molesting a 15 year old in the 80's surfaces URL,0,0,0.09952850440723182,-0.2537826777597477
142,40842,"@USER  Stick to Comedy ... You weren't that funny yo start with, but that political commentary of yours is pathetic !!!",1,0,0.3383788175527261,-0.0006624042055809326
143,73612,@USER #Holder needed to be impeached,1,0,0.17007780447483478,-0.27719556823919594
144,45709,#WeAreBRONCOS This little guy loves the Broncos!!!! He is one of their biggest fan!!! #beon9 @USER URL,0,0,0.22418082030421216,-0.29982338994411056
145,21338,#BBCNews - Cleverly: There have been no cuts to the #NHS James Cleverly on #Conservatives and coalition health spending URL,0,0,0.21241409201199796,0.04914201047560223
146,15630,2011 me was cute as hell and I love that 2015 me looks like an Antifa protestor (when really I was freezing cold in the Hunter). And I need to dye my hair again OMG I loved being a redhead. URL,0,0,-0.08320810661696879,-0.4490592273856584
147,15815,#BelieveAllWomen just when I think things can't get dumber.. this happens.. liberals probably don't realize this because they are children but this isn't equality. How about we treat women an men the same.. pretty sure that'll have better results for culture,1,0,0.22775161280271342,0.22186222006638184
148,53858,"#Today The two most important days in your life are the day you are born and the day you find out why."" Mark Twain""",0,1,0.485096181057181,0.7462452862249506
149,89606,#TheLadyBam has spoken! ❤ She is simply the BEST! 🙏🏼 #SpreadMaryLove 👠💃 #Onward URL,0,0,0.21499565602450668,-0.019199503584588936
150,30942,#media #credentials If you are POC and had a problem with @USER  please send DM me do not like this tweet,0,0,-0.043294760759728435,-0.7706173726238802
151,56973,"#ALERT   A win for the Progressive Conservatives.   The Ontario Court of Appeal has granted a stay of #Bill5,  which is to cut the number of Toronto city councillors from 47 to 25.",0,0,-0.25137556473002126,-0.4969919678572575
152,24049,#SierraBurgessIsALoser  She is me when my phone dings 😂,1,0,0.12917753853745573,-0.21439974996605768
153,79204,@USER #metoo are all racist!,1,1,-0.37000700762819266,0.7177576916233784
154,46229,#GOP still acting like the wimps they are.. What!? they haven’t yet realized that Liberals will hate them regardless of their sentiments.. Either Republicans are just too stupid to get out of their own way or they’re just tilted to far left.. #ConfirmKavanaughNow,1,1,0.3199565734215919,0.35486702168131584
155,93101,"#SerenaWilliams is NOT the first mother to be on the women's tour.  She is embarrassingly entitled and a bully.  Yes, that is Kim Clijsters winning a Major a year after having a baby.   @USER @USER @USER URL",0,0,-0.293021575617156,-0.4078967818705841
156,42196,"#TheArchers I want to be brilliant at Karate so I can kick the shit out of everyone""""",1,1,-0.6860535738738583,0.26481131524193113
157,38084,"5. FED Agency - Hijaked with info on FED Agency by extremist group secretly funded - Antifa,BLM,Soros,CIA",0,0,-0.2925768451674168,-0.4295572079055847
